STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,sex,Sex,age,Age class,unit,Unit of measure,isced11,International Standard Classification of Education (ISCED 2011),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LT,Lithuania,2015,,33.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LT,Lithuania,2016,,34.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LT,Lithuania,2017,,34.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LT,Lithuania,2018,,36.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LT,Lithuania,2019,,37.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LT,Lithuania,2020,,38.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LT,Lithuania,2021,,39.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LT,Lithuania,2022,,41.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LT,Lithuania,2023,,41.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LT,Lithuania,2024,,41.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LU,Luxembourg,2015,,35.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LU,Luxembourg,2016,,36.4,,u,low reliability,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LU,Luxembourg,2017,,34.1,,u,low reliability,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LU,Luxembourg,2018,,38.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LU,Luxembourg,2019,,41.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LU,Luxembourg,2020,,40.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LU,Luxembourg,2021,,44.5,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LU,Luxembourg,2022,,46.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LU,Luxembourg,2023,,45.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LU,Luxembourg,2024,,48.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LV,Latvia,2015,,28.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LV,Latvia,2016,,29.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LV,Latvia,2017,,30.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LV,Latvia,2018,,30.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LV,Latvia,2019,,31.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LV,Latvia,2020,,33.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LV,Latvia,2021,,34.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LV,Latvia,2022,,34.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LV,Latvia,2023,,34.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),LV,Latvia,2024,,34.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ME,Montenegro,2015,,20.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ME,Montenegro,2016,,21.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ME,Montenegro,2017,,20.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ME,Montenegro,2018,,20.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ME,Montenegro,2019,,21.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),ME,Montenegro,2020,,21.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MK,North Macedonia,2015,,16.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MK,North Macedonia,2016,,17.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MK,North Macedonia,2017,,18.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MK,North Macedonia,2018,,17.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MK,North Macedonia,2019,,18.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MK,North Macedonia,2020,,20.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MT,Malta,2015,,19.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MT,Malta,2016,,20.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MT,Malta,2017,,22.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MT,Malta,2018,,24.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MT,Malta,2019,,27.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MT,Malta,2020,,28.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MT,Malta,2021,,29.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MT,Malta,2022,,29.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MT,Malta,2023,,30.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),MT,Malta,2024,,33.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NL,Netherlands,2015,,30.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NL,Netherlands,2016,,31.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NL,Netherlands,2017,,32.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NL,Netherlands,2018,,33.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NL,Netherlands,2019,,34.8,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NL,Netherlands,2020,,36.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NL,Netherlands,2021,,37.5,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NL,Netherlands,2022,,38.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NL,Netherlands,2023,,38.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NL,Netherlands,2024,,38.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NO,Norway,2015,,36.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NO,Norway,2016,,36.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NO,Norway,2017,,36.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NO,Norway,2018,,37.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NO,Norway,2019,,37.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NO,Norway,2020,,38.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NO,Norway,2021,,40.6,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NO,Norway,2022,,41.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NO,Norway,2023,,41.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),NO,Norway,2024,,42.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PL,Poland,2015,,24.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PL,Poland,2016,,25.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PL,Poland,2017,,26.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PL,Poland,2018,,27.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PL,Poland,2019,,28.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PL,Poland,2020,,29.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PL,Poland,2021,,29.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PL,Poland,2022,,30.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PL,Poland,2023,,33.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PL,Poland,2024,,34.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PT,Portugal,2015,,20.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PT,Portugal,2016,,21.4,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PT,Portugal,2017,,21.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PT,Portugal,2018,,22.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PT,Portugal,2019,,23.9,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PT,Portugal,2020,,24.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PT,Portugal,2021,,26.2,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PT,Portugal,2022,,26.8,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PT,Portugal,2023,,27.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),PT,Portugal,2024,,28.6,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RO,Romania,2015,,15.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RO,Romania,2016,,15.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RO,Romania,2017,,15.3,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RO,Romania,2018,,15.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RO,Romania,2019,,16.0,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RO,Romania,2020,,16.2,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RO,Romania,2021,,16.4,,b,break in time series,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RO,Romania,2022,,17.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RO,Romania,2023,,16.1,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RO,Romania,2024,,16.5,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RS,Serbia,2015,,18.7,,,,,
dataflow,ESTAT:EDAT_LFSE_03$DV_598(1.0),"Population by educational attainment level, sex and age (%) - main indicators",A,Annual,T,Total,Y15-64,From 15 to 64 years,PC,Percentage,ED5-8,Tertiary education (levels 5-8),RS,Serbia,2016,,19.4,,,,,
